track_id	track_name	track_artist	track_popularity	track_album_id	track_album_name	track_album_release_date	playlist_name	playlist_id	playlist_genre	playlist_subgenre	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms
7EGhmltmWJHCHobd3g8Hnw	No Air (feat. Chris Brown)	Jordin Sparks	63	3SR9XT8f7LEUDcMFZO4wPd	Jordin Sparks	11/19/2007	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.466	0.759	8	-4.978	0	0.199	0.0521	0	0.0587	0.328	160.033	264373
4rkUEE5iTzG0szS8k8QzqR	"Flashlight - From ""Pitch Perfect 2"" Soundtrack"	Jessie J	72	7JsgaEeIsP8gpRxmA30ErD	"Flashlight (From ""Pitch Perfect 2"" Soundtrack)"	4/14/2015	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.383	0.616	5	-7.118	1	0.0515	0.314	7.21E-06	0.11	0.48	147.625	208667
2TZ1apxMDlubCGMsOxcTbT	Come Clean	Hilary Duff	55	2zfZe8P8jg53kZaAfCdBYs	Metamorphosis	1/1/2003	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.577	0.892	8	-5.121	0	0.0675	0.016	6.39E-05	0.299	0.454	118.096	214560
3WefHNGtjexZvi66ZEx9u4	Hurts Like Hell (feat. Offset)	Madison Beer	75	4FAW4D50oWaQ3EoRcsJduh	Hurts Like Hell (feat. Offset)	11/9/2018	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.704	0.56	1	-6.791	0	0.179	0.185	0	0.0948	0.609	75.003	207109
1nInOsHbtotAmEOQhtvnzP	Stronger (What Doesn't Kill You)	Kelly Clarkson	73	0VmE95pr5TSpZWucfyhO5e	Stronger (Deluxe Version)	10/24/2011	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.562	0.939	0	-4.282	1	0.0475	0.046	0	0.112	0.684	116.044	221947
73qbBlEAcm2HfnAaSnP1II	Say OK	Vanessa Hudgens	56	2OUapAEqOnhcOZExGIBPLh	V	1/1/2006	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.469	0.689	9	-7.017	0	0.0475	0.00607	0.00119	0.114	0.531	126.505	221867
7m97u5zpSWqkDjN4uwY2LP	shut up	Greyson Chance	58	6U3xoLDkmM8QD6Zi9n6kmP	portraits	3/15/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.821	0.448	9	-4.33	1	0.0468	0.296	3.26E-06	0.0683	0.45	105.006	170364
1rKBOL9kJfX1Y4C3QaOvRH	Boyfriend	Big Time Rush	62	2RjFzASjHZG1lUbCKqUahx	BTR	10/11/2010	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.614	0.857	1	-4.171	0	0.111	0.0987	0	0.177	0.677	164.146	201040
4JIo8RztBbELr2gWJ5OGK6	Secret Love Song (feat. Jason Derulo)	Little Mix	77	4bzVI1FElc13HQagFR7S1W	Get Weird (Deluxe)	11/6/2015	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.534	0.642	9	-3.971	1	0.0504	0.259	0	0.29	0.131	92.963	249813
2i0AUcEnsDm3dsqLrFWUCq	Tonight Tonight	Hot Chelle Rae	74	0UkgnXc0w7qiRE2X086BdN	Whatever	11/25/2011	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.686	0.783	4	-4.977	1	0.119	0.0764	0	0.163	0.814	99.978	200467
5yDL13y5giogKs2fSNf7sj	Glad You Came	The Wanted	71	2hnaJ8ktG2FSP1EthsCo6N	Battleground (Deluxe Edition)	1/1/2011	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.722	0.851	7	-3.873	0	0.0639	0.0319	0	0.108	0.452	126.885	197936
0LcNMuOiULmxJK3bdHTfDF	Missing You	The Vamps	74	4DOC4Vu1nbDlVetELknFhP	Missing You - EP	4/19/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.537	0.647	2	-7.37	1	0.0519	0.168	0	0.108	0.531	79.77	214987
3q3pZHncNkvIWJebMeuQqQ	Hero	Christopher Wilde	60	3FmqQtzrqovhBNjJfqTjsx	StarStruck	1/1/2010	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.333	0.902	3	-4.65	1	0.123	0.0279	0	0.115	0.601	185.539	196893
7d1CFwrBmH34gmS0Hkbfbt	Replay	Zendaya	67	7hCAU57zY6snnRSHXqAWUl	Zendaya	1/1/2013	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.688	0.723	6	-6.682	0	0.121	0.0416	2.00E-04	0.302	0.618	140.023	209187
0YonII18xBlXaIEy2wd4mh	Stay My Baby	Miranda Cosgrove	34	0xNAZJ9t4vyY9SNWoZ3rrx	iCarly - Music From and Inspired by the Hit TV Show	6/30/2005	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.376	0.939	11	-4.482	0	0.105	0.00207	0.0706	0.345	0.689	177.895	185067
00Z0GIRi0l7WqQnQJCo5S2	Don't Let It Break Your Heart - Single Edit	Louis Tomlinson	75	5u9HZPF2dVu38Ly2Ftje7S	Don't Let It Break Your Heart	11/23/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.362	0.708	10	-4.046	1	0.0672	0.0226	0	0.0873	0.513	166.31	196160
11dxtPJKR4E0wlSr0A0t47	Potential Breakup Song	Aly & AJ	61	4TOOGDpJ9KQ8EM84TC4qj6	Insomniatic	1/1/2007	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.572	0.89	6	-4.139	0	0.039	8.20E-04	0.00937	0.564	0.765	158.038	219773
76hfruVvmfQbw0eYn1nmeC	Cake By The Ocean	DNCE	80	3Wv4X8OA65pGpFzBkuUgAh	DNCE	11/18/2016	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.774	0.753	4	-5.445	0	0.0517	0.153	0	0.0371	0.896	119.002	219147
3WVhkjB7Y4xFruqoCAajBb	Sue Me	Sabrina Carpenter	75	29mlGxS6kxq1EHxlX1EAZK	Singular Act I	11/9/2018	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.46	0.809	6	-5.415	1	0.326	0.0422	5.04E-05	0.138	0.609	157.184	179227
4D3IIkBWnpL097OkljGnRW	Live Forever (With Cheat Codes)	Liam Payne	71	52pHDA5D1zt7xcfJdOkHWx	LP1	12/6/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.69	0.676	7	-6.111	1	0.0335	0.213	0	0.123	0.664	100.023	174780
20I6sIOMTCkB6w7ryavxtO	Call Me Maybe	Carly Rae Jepsen	76	6SSSF9Y6MiPdQoxqBptrR2	Kiss	1/1/2012	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.783	0.58	7	-6.548	1	0.0408	0.0114	2.28E-06	0.108	0.66	120.021	193400
72Bz4ciRZPBcVSw0nrZDHi	Do It Again	Pia Mia	74	3kBBntDYL62xlqgnulskwv	Do It Again	5/4/2015	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.712	0.564	8	-6.527	1	0.047	0.0266	0	0.0874	0.411	95.95	207747
21pySLskKIKrhDziCX5ojQ	When I Grow Up	The Pussycat Dolls	70	7mDkWKTghwBDuHCJmH6qR5	Doll Domination (Deluxe)	9/23/2008	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.671	0.685	11	-5.762	0	0.05	0.00165	0	0.398	0.368	118.449	245680
6IvOCyrwW7VuCjQFCD7h7r	Make You Believe	Lucy Hale	51	5fDujJMK88H9vZYRjVb2Bz	A Cinderella Story: Once Upon A Song (Original Motion Picture Soundtrack)	9/6/2011	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.732	0.837	8	-3.329	0	0.0615	0.0178	0	0.178	0.883	124.982	211667
4KLp7sKY2YCzaSQelZZjZr	Total Eclipse Of The Heart (Glee Cast Version) (feat. Jonathan Groff)	Glee Cast	62	2a3ZaGtvw7l3nqQL6Z2FEp	"Glee: The Music, Volume 3 Showstoppers"	5/18/2010	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.513	0.662	8	-6.058	1	0.0293	0.195	0	0.101	0.261	134.128	264493
6E37j4b44JGpdk297urpKM	like that	Bea Miller	73	2rQu10gUgBVYzgsitDZNyU	aurora	2/23/2018	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.573	0.441	6	-5.799	0	0.0758	0.186	0	0.61	0.389	61.657	185547
6FE2iI43OZnszFLuLtvvmg	Classic	MKTO	77	5IenxFp0vpnXBUxPcwJtbE	MKTO	7/4/2005	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.72	0.791	1	-4.689	1	0.124	0.0384	0	0.157	0.756	102.071	175427
5FuqMHyesm7ofmkMFYD7eY	Truth Or Dare	Emily Osment	44	6Zs112smkr43sppKMYYFLd	Fight Or Flight (Bonus Track Version)	1/1/2010	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.562	0.747	0	-5.354	0	0.0345	3.79E-05	0	0.0858	0.703	137.008	182480
2tOOcDDYkh0PSjr6GwPEAJ	Love Me Less (feat. Quinn XCII)	MAX	78	0BHgyJ3dblyBOmxV8pRmGg	Love Me Less (feat. Quinn XCII)	4/5/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.732	0.856	11	-2.2	0	0.0929	0.0828	0	0.323	0.771	145.034	177670
2wWboDFZJPWXVNlHUbdSVQ	Dear No One	Tori Kelly	67	44D28vK3JSIQ7oQNAfoeBD	Foreword	1/1/2013	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.627	0.592	6	-5.977	1	0.314	0.126	0	0.111	0.462	167.882	197847
5xEM5hIgJ1jjgcEBfpkt2F	Complicated	Avril Lavigne	77	3zXjR3y2dUWklKmmp6lEhy	Let Go	6/4/2002	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.585	0.776	5	-5.898	1	0.0459	0.0572	7.74E-06	0.3	0.427	77.987	244507
6YXG34IWbilypPwjBTOrUC	Can I Have This Dance - Original Version	High School Musical Cast	67	6j8k5gIeWzXapGKTVaZzER	High School Musical 3: Senior Year	1/1/2008	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.555	0.619	0	-5.246	1	0.0296	0.203	0	0.265	0.426	136.069	243773
5Gu0PDLN4YJeW75PpBSg9p	"Let Me Go (with Alesso, Florida Georgia Line & watt)"	Hailee Steinfeld	81	3ggBBGRhkDVAu7pQRXRPXO	"Let Me Go (with Alesso, Florida Georgia Line & watt)"	9/8/2017	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.663	0.708	8	-4.154	1	0.0473	0.0337	0	0.0841	0.742	103.073	174800
5Fla3zyOCcIRqrDoKLU0DP	Let You Love Me	Rita Ora	72	6Vn8F3hERVHYYz5RfKmsAN	Phoenix (Deluxe Edition)	11/23/2018	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.475	0.846	10	-3.344	1	0.283	0.275	0	0.0824	0.451	96.036	191120
7wVHizRrYy5LCX7QfwsxNJ	I Won't Give Up	Christina Grimmie	57	4Q3lefwr3DAXg8N2J3mgtW	Side B	4/21/2017	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.461	0.519	8	-4.573	1	0.0471	0.403	0	0.348	0.158	136.986	209880
4WzhjxvLP95y7AMDy0Atwb	Out Of Love	Alessia Cara	78	0LzVdypBGpn6dGuHqVGwwt	The Pains Of Growing	11/30/2018	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.492	0.267	7	-9.25	1	0.0336	0.8	0	0.249	0.137	117.679	227693
4tNXntkAzQ5A2dfYRYGIIQ	Easier	5 Seconds of Summer	81	0puSqXoH0dMgimvyi5slCt	Easier	5/23/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.505	0.428	5	-5.604	1	0.221	0.489	0	0.0977	0.618	175.813	157493
0QVAlchLCx15ZLSoR9Wg1B	Higher	The Saturdays	57	5IZLz1qxZ3N2SXLCR9Pv4g	Headlines	1/1/2010	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.639	0.862	10	-3.292	1	0.0341	0.049	6.81E-06	0.264	0.596	117.011	207613
3Q4WeJmzxuDpzMu9QjQqbM	Big Girls Don't Cry (Personal)	Fergie	74	0jwuTvP3hp2jFY08VLgvnD	The Dutchess	1/1/2006	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.708	0.641	7	-4.296	1	0.0336	0.205	0	0.0945	0.253	113.082	268120
4wCD0qOFNRu1Q6O3N6ycm4	Crush	David Archuleta	70	4aZ3Mf9Tza576UhJ9kjYd7	David Archuleta	11/11/2008	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.57	0.664	0	-4.718	0	0.0322	0.00836	1.20E-05	0.0719	0.487	162.084	213520
51xUartdwQzXmtrwHyXRVp	On My Own	Austin Moon	65	1g0o05ehdpvoEYfhMXvW9P	Teen Beach 2 (Original TV Movie Soundtrack)	1/1/2015	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.669	0.593	7	-6.628	1	0.0406	0.14	0	0.119	0.281	87.965	145413
0QsKEPcviDIqoOdtZvbixA	"It's Party Time (From ""Hotel Transylvania 3"")"	Joe Jonas	44	7uS4VHNtrruzysflbjANoQ	"It's Party Time (From ""Hotel Transylvania 3"")"	7/6/2018	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.565	0.748	8	-5.78	1	0.0576	0.425	0	0.34	0.653	75.972	149158
5WtfUKzXircvW8l5aaVZWT	What A Time (feat. Niall Horan)	Julia Michaels	78	1xJ7jIK1tT0aVoJw1fPE6r	Inner Monologue Part 1	1/24/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.518	0.467	0	-6.184	1	0.0302	0.662	0	0.0853	0.386	132.854	173307
1Fx9aiORwv0cx5mFEBasHo	All About Tonight	Pixie Lott	57	1suhybVPY2Yfm71xoDgW6X	Young Foolish Happy (Deluxe Edition)	1/1/2011	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.637	0.804	2	-6.141	1	0.0448	0.207	0	0.115	0.732	129.261	186173
3yOlyBJuViE2YSGn3nVE1K	My Oh My (feat. DaBaby)	Camila Cabello	94	3Vsbl0diFGw8HNSjG8ue9m	Romance	12/6/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.724	0.491	8	-6.024	1	0.0296	0.018	1.29E-05	0.0887	0.383	105.046	170746
6I9VzXrHxO9rA9A5euc8Ak	Toxic	Britney Spears	78	0z7pVBGOD7HCIB7S8eLkLI	In The Zone	11/13/2003	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.774	0.838	5	-3.914	0	0.114	0.0249	0.025	0.242	0.924	143.04	198800
1oew3nFNY3vMacJAsvry0S	Me And My Broken Heart	Rixton	76	02ae5i5UAoFrt2peVox9Xd	Let The Road	1/1/2014	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.545	0.783	5	-4.261	0	0.0345	0.00489	0	0.132	0.551	174.084	193733
53xAT6jud1w0NqlBjSW4VB	What's My Name	China Anne McClain	66	4Rk63Jz61wwbmQru0PdltI	Descendants 2 (Original TV Movie Soundtrack)	7/21/2017	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.727	0.932	1	-4.931	1	0.16	0.098	0	0.211	0.662	114.032	190720
1ZhIyWSMyEWkoQCGmEPQ40	Demi Lovato Medley	Cimorelli	55	2e3XJ8PXnW1nRIawmQXqj5	Demi Lovato Medley	1/26/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.367	0.635	1	-4.842	1	0.119	0.134	0	0.322	0.451	180.117	267153
3je88Q4OvTqIx7BFRFYvRA	Phases	PRETTYMUCH	76	4q983qnYbzKzO8ulICPKgm	Phases	4/26/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.77	0.636	11	-6.724	0	0.131	0.169	0	0.0676	0.492	105.93	215760
3QmOiZF7IzJJkHnahh5Ea0	History	Olivia Holt	62	1symszvJQdIoNR4QhUc6En	Olivia	7/15/2016	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.767	0.631	1	-6.762	1	0.0541	0.0997	0	0.119	0.541	100.968	203992
1wF2QB0bAAYQdPUIn0L0VE	Outside Looking In	Jordan Pruitt	40	3ZN6vRXDZhoYf9Zdc5ubpE	No Ordinary Girl	1/1/2007	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.69	0.29	5	-6.544	1	0.0282	0.676	0	0.109	0.42	95.976	159467
3Nbcx1svCSzmyYG2I81YCZ	Up	Olly Murs	68	0jD1tOJpP0Qz8UcLq3FFkr	Never Been Better (Deluxe)	11/21/2014	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.69	0.845	9	-4.676	1	0.0339	0.0193	0	0.101	0.638	114.948	224293
2YlZnw2ikdb837oKMKjBkW	Like I'm Gonna Lose You (feat. John Legend)	Meghan Trainor	78	5W98Ab4VvQEuFEE4TIe5fE	Title (Deluxe)	1/9/2015	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.63	0.53	0	-7.259	1	0.0434	0.4	0	0.177	0.417	108.038	225053
5WWOmIdScv25SOKm8yknqh	Let's Make This Last 4Ever	Mitchel Musso	38	0bKrYLZrKCH5qGzgwPxLcl	Hannah Montana 3	1/1/2009	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.531	0.936	11	-2.956	0	0.0503	0.00758	0	0.0959	0.812	75.008	192173
7hzlzoOwCZ4D3Ow5YZK4kj	Insomnia	Daya	75	673e3sPgdJWrPAIBvaKysa	Insomnia	3/8/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.754	0.653	7	-5.095	1	0.0611	0.0944	0	0.383	0.379	123.084	179746
7wZUrN8oemZfsEd1CGkbXE	Bleeding Love	Leona Lewis	77	0VaAFegRAAn4OCg7p4QjN5	Spirit	6/29/2005	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.638	0.656	5	-5.886	1	0.0357	0.188	0	0.146	0.225	104.036	262467
0x4GHzCjY5MGQ960CHnVHz	In My Blood	The Veronicas	58	6jzir5maJG4oVMFNrTLrJI	In My Blood	6/10/2016	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.538	0.809	7	-6.017	0	0.0504	0.00136	0	0.406	0.278	120.001	200480
4cZ3UsiKd1kUQIaq4BFIj2	No One Compares To You	Jack & Jack	79	0mjAkDF5xXelx7EOUthdRk	A Good Friend Is Nice	1/25/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.7	0.748	1	-6.044	1	0.0434	0.127	0	0.0941	0.631	111.939	182920
04ZTP5KsCypmtCmQg5tH9R	I'm a Mess	Bebe Rexha	80	4TOkZvtqNpg5UHyGxCn0mS	Expectations	6/22/2018	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.63	0.694	11	-6.257	0	0.0253	0.00281	0	0.0719	0.216	97.005	195519
3K01q0jtSNHeqx5gs97HH2	Push It to the Limit	Corbin Bleu	50	6Q2jKaWXFHu1bbnXHQpYiz	Another Side	1/1/2007	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.815	0.906	5	-3.194	0	0.0561	0.0116	2.06E-06	0.0691	0.783	125.974	196960
6RjW45KHJ6kgI2xQ1aFa52	Acapella	Karmin	63	2UvU0egYoXsysWkHqQy4Lc	Pulses	3/21/2014	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.667	0.619	2	-4.933	1	0.151	0.126	0	0.101	0.427	169.865	198907
7pAq1IXYZpL42HchCminu6	Don't Hold Your Breath	Nicole Scherzinger	56	3Y72frMeiDNZlsIorQBES8	Killer Love (International Version)	1/1/2011	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.66	0.797	5	-6.096	0	0.0262	0.00646	1.08E-04	0.187	0.674	110.955	197440
2GJEMlKxt3GL2rJMOTET6Z	So Close	Jennette McCurdy	36	1sj1yeXtHCv6J0LKxJAbov	So Close	3/10/2009	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.609	0.658	9	-4.657	1	0.0342	0.296	0	0.292	0.53	116.896	229240
7JTg1KbHm4FXeKL8vSmTqP	I Luv U (with R3HAB)	Sofia Carson	71	2VQEh1cPVhuRMOnMIquk8v	I Luv U (with R3HAB)	12/16/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.875	0.558	1	-6.164	1	0.0641	0.0532	2.14E-05	0.116	0.44	96.072	150938
6lanRgr6wXibZr8KgzXxBl	A Thousand Years	Christina Perri	79	15yvc643iYfQtb6zh9NEJo	A Thousand Years	10/18/2011	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.421	0.407	10	-7.445	1	0.0267	0.309	9.61E-04	0.11	0.161	139.028	285120
3KnjerEPMolLapVo2wdgz6	Rumors	Lindsay Lohan	50	3ZxcXB6JtLDAEUDLVkiIRe	Speak	1/1/2004	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.883	0.784	10	-5.646	0	0.0533	0.0171	0.0143	0.333	0.888	115.006	196307
44aN5xKL3kGHvQ5bXVk6B8	Ghost Town	Adam Lambert	65	3kaQUt8Mp906u1fI0LDqO6	The Original High (Deluxe Version)	6/11/2015	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.703	0.736	4	-5.709	0	0.046	0.186	1.92E-05	0.174	0.274	119.955	208330
65YX6qx31L6SOQlrSMGYeM	Who I Am	Nick Jonas & The Administration	49	5ujKKeQEPzfCsDbrv7ZRBU	Who I AM	2/2/2010	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.636	0.763	4	-5.588	1	0.035	0.0773	2.81E-05	0.174	0.756	107.256	245573
2v00WuRHH1WdnXxlHnyURi	Hate How Much I Love You	Conor Maynard	68	14XTLEelUegZgKjQ6XI5oA	Hate How Much I Love You	6/28/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.779	0.42	0	-8.396	1	0.221	0.665	0	0.0862	0.688	105.076	175898
6kex4EBAj0WHXDKZMEJaaF	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	Jason Derulo	76	2e5CxfyEwBW115beiwh7Mc	Swalla (feat. Nicki Minaj & Ty Dolla $ign)	2/23/2017	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.696	0.817	1	-3.862	1	0.109	0.075	0	0.187	0.782	98.064	216409
0X5p2uVpPIbHIMzyH7ky3V	Not Your Birthday	Allstar Weekend	45	5PmLxN8ntFHNT08FBt2FHU	All the Way	9/27/2011	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.683	0.943	7	-3.408	1	0.11	0.00553	0	0.0752	0.776	129.015	205520
61e03HSUanPGL3M3WSiJgE	Gold	Victoria Justice	43	6m99U8XuVtBQNik5pKKcYi	Gold	6/18/2013	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.662	0.859	7	-3.722	1	0.0522	4.39E-04	0	0.209	0.405	91.936	193653
5FNS5Vj69AhRGJWjhrAd01	Slow Dance	AJ Mitchell	78	3tnCAhqSU4V0EEgYnrTRuD	Slow Dance	8/9/2019	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.692	0.443	1	-5.671	1	0.0386	0.214	0	0.06	0.363	127.899	178800
24aMOBYVHE58Y33RIwkT0L	Like I Did	Shane Harper	45	3l7iY2BGSpAiRPHWycedlq	Like I Did	5/27/2016	The Sound of Post-Teen Pop	10FCW9lj0NdeoYI5VVvVtY	pop	post-teen pop	0.588	0.793	1	-4.301	1	0.0414	0.0159	0	0.0801	0.466	97.977	191087
4qEoqyPbLYnLOii6mKlIjI	"Determinate - From ""Lemonade Mouth"""	Adam Hicks	64	6Vsml6sziVKBHxbMEp5wgQ	Lemonade Mouth	1/1/2011	Post teen pop	7jQHOrErpLMStcUUSavQWR	pop	post-teen pop	0.562	0.768	1	-5.006	0	0.0488	0.00361	0	0.0742	0.218	139.968	198107
5lz0NiPw32Gq4kMIUJvuw2	"Take On the World - Theme Song From ""Girl Meets World"""	Rowan Blanchard	56	2gfzrQkA6WzsX13kOhf3wU	"Take On the World (Theme Song From ""Girl Meets World"")"	1/1/2014	Post teen pop	7jQHOrErpLMStcUUSavQWR	pop	post-teen pop	0.638	0.713	5	-6.475	1	0.0388	0.00103	2.41E-04	0.0466	0.703	115.967	192640
1rM0CnyUiiw6A9CHJRXjZA	Chillin' Like a Villain	Sofia Carson	65	4Rk63Jz61wwbmQru0PdltI	Descendants 2 (Original TV Movie Soundtrack)	7/21/2017	Post teen pop	7jQHOrErpLMStcUUSavQWR	pop	post-teen pop	0.697	0.775	8	-6.664	1	0.0829	0.0318	0	0.232	0.827	113.886	193792
744ZuzjXQmoJmOdk2I1ym9	"Keep It Undercover - Theme Song From ""K.C. Undercover"""	Zendaya	52	4kQ2DrYRRIq0VTNKJOau2W	"Keep It Undercover (Theme Song From ""K.C. Undercover"")"	1/1/2015	Post teen pop	7jQHOrErpLMStcUUSavQWR	pop	post-teen pop	0.688	0.774	0	-4.444	1	0.086	0.361	0	0.196	0.803	109.974	156693
